method,target_node,run_id,valid,evaluation_cost,optimal_cost,normalized_regret,sequence_hash,invalid_reason
random_frontier,6,34,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,35,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,36,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,37,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,38,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,39,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,40,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,41,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,42,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,43,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,44,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,45,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,46,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,47,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,48,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,49,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,50,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,51,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,52,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,53,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,54,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,55,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,56,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,57,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,58,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,59,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,60,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,61,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,62,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,63,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,64,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,65,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,66,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,67,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,68,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,69,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,70,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,71,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,72,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,73,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,74,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,75,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,76,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,77,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,78,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,79,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,80,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,81,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,82,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,83,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,84,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,85,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,86,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,87,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,88,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,89,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,90,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,91,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,92,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,93,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,94,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,95,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,96,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,97,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,98,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,6,99,True,708.9110672643005,708.9110672643005,0.0,34cef1a24a8ffbcd5c53c27f990e8ab7e47d0546584f216982d6f1f4427a6dc2,
random_frontier,7,0,True,1322.4514196191788,1322.4514196191788,0.0,2b9b184fbcfd27a51359d89063eb7effa03ed96664cdcd5c80d7a19f0e23a705,
random_frontier,7,1,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,2,True,1322.8001952394518,1322.4514196191788,0.0002637341645211291,ad78b76a591a8859036e76215383a0bc5a2f17132226042b014b04e785b1eb12,
random_frontier,7,3,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,4,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,5,True,1322.5430021740385,1322.4514196191788,6.925211278168705e-05,ac57551af07b9ac0719a0899eec7c4eeedbe64f5a994e698c55a87852fb8ba66,
random_frontier,7,6,True,1322.9084903454202,1322.4514196191788,0.0003456238312126999,ef43d53abe550d0df1df2d1c02972df4e486061a17b64ebeec0cb8578635ee38,
random_frontier,7,7,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,8,True,1323.3422990649567,1322.4514196191788,0.000673657597217823,6000be39cbf0457ecb7e58435de49c39eed85bff7673d4a3e0b7d75d5f06e06c,
random_frontier,7,9,True,1323.3251559204896,1322.4514196191788,0.0006606944409061426,de5efd5507b1cfd60b089742761ee2f9429b25828f98e0f83f26c0ec5ca0c498,
random_frontier,7,10,True,1323.0762768445634,1322.4514196191788,0.0004724991906051023,f82cb9ee9d0a5522f04bb75846518d484eb83fff7deb8cd5b644a196f66c9d99,
random_frontier,7,11,True,1322.9645672366876,1322.4514196191788,0.00038802757507462176,0019f781d50586173a20d5fd9496999db5e34be435c0f174fe3052df400b20af,
random_frontier,7,12,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,13,True,1323.322110221813,1322.4514196191788,0.0006583913705390175,845e51ef4f101f4f1f83532d82e2186394b35878c66e3c7f3f1da76f7bec524f,
random_frontier,7,14,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,15,True,1322.7799705747,1322.4514196191788,0.0002484408505651077,03e291b9fba4292a1386176be6b6eb3d0b83d0fbfa4539bbc8e20eb0c83b11ae,
random_frontier,7,16,True,1323.322110221813,1322.4514196191788,0.0006583913705390175,845e51ef4f101f4f1f83532d82e2186394b35878c66e3c7f3f1da76f7bec524f,
random_frontier,7,17,True,1322.9645672366876,1322.4514196191788,0.00038802757507462176,0019f781d50586173a20d5fd9496999db5e34be435c0f174fe3052df400b20af,
random_frontier,7,18,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,19,True,1323.3251559204896,1322.4514196191788,0.0006606944409061426,de5efd5507b1cfd60b089742761ee2f9429b25828f98e0f83f26c0ec5ca0c498,
random_frontier,7,20,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,21,True,1323.3422990649567,1322.4514196191788,0.000673657597217823,6000be39cbf0457ecb7e58435de49c39eed85bff7673d4a3e0b7d75d5f06e06c,
random_frontier,7,22,True,1322.9645672366876,1322.4514196191788,0.00038802757507462176,0019f781d50586173a20d5fd9496999db5e34be435c0f174fe3052df400b20af,
random_frontier,7,23,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,24,True,1322.8135615448018,1322.4514196191788,0.00027384138294270834,f0cf8ee2ce1c16da8d495e49c532e523074f32f29e742eec6d8e5d6987d8c579,
random_frontier,7,25,True,1323.230589457081,1322.4514196191788,0.0005891859816873424,a46340e25e4e2c6d916abd00bfc0732ab6435c88fe2f3b72df353f161525521c,
random_frontier,7,26,True,1323.322110221813,1322.4514196191788,0.0006583913705390175,845e51ef4f101f4f1f83532d82e2186394b35878c66e3c7f3f1da76f7bec524f,
random_frontier,7,27,True,1323.0560880014198,1322.4514196191788,0.00045723296392629676,9b14eb0cee4fd58570bdfd5b87f2ca9bf86faf04fcfdaf6cb968f0c60c5826ad,
random_frontier,7,28,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,29,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,30,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,31,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,32,True,1322.671521944759,1322.4514196191788,0.00016643509342945118,f9cddb9b403f8bea7ea543c4589ee9c4a2891cbccab15c93769eee7df1bd9965,
random_frontier,7,33,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,34,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,35,True,1322.5632268387903,1322.4514196191788,8.454542673770843e-05,79eb1f2db5b5ce910addeb200fb18b0a56d4b96957e58c24a78fedc5e8458400,
random_frontier,7,36,True,1323.3422990649567,1322.4514196191788,0.000673657597217823,6000be39cbf0457ecb7e58435de49c39eed85bff7673d4a3e0b7d75d5f06e06c,
random_frontier,7,37,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,38,True,1323.3251559204896,1322.4514196191788,0.0006606944409061426,de5efd5507b1cfd60b089742761ee2f9429b25828f98e0f83f26c0ec5ca0c498,
random_frontier,7,39,True,1322.5763872454152,1322.4514196191788,9.449695042287325e-05,8fca920ec53231ff3424c155d99b020e2d5d3234ad009382433a0f5bbe5a2f07,
random_frontier,7,40,True,1322.8001952394518,1322.4514196191788,0.0002637341645211291,ad78b76a591a8859036e76215383a0bc5a2f17132226042b014b04e785b1eb12,
random_frontier,7,41,True,1322.4514196191788,1322.4514196191788,0.0,2b9b184fbcfd27a51359d89063eb7effa03ed96664cdcd5c80d7a19f0e23a705,
random_frontier,7,42,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,43,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,44,True,1322.9510774865312,1322.4514196191788,0.0003778270112155122,a9391be510a2f4f7803cced1b07c08ab6a62873eec4e367e167c47a1b943ca7a,
random_frontier,7,45,True,1323.3422990649567,1322.4514196191788,0.000673657597217823,6000be39cbf0457ecb7e58435de49c39eed85bff7673d4a3e0b7d75d5f06e06c,
random_frontier,7,46,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,47,True,1322.4514196191788,1322.4514196191788,0.0,2b9b184fbcfd27a51359d89063eb7effa03ed96664cdcd5c80d7a19f0e23a705,
random_frontier,7,48,True,1322.9084903454202,1322.4514196191788,0.0003456238312126999,ef43d53abe550d0df1df2d1c02972df4e486061a17b64ebeec0cb8578635ee38,
random_frontier,7,49,True,1323.322110221813,1322.4514196191788,0.0006583913705390175,845e51ef4f101f4f1f83532d82e2186394b35878c66e3c7f3f1da76f7bec524f,
random_frontier,7,50,True,1323.3251559204896,1322.4514196191788,0.0006606944409061426,de5efd5507b1cfd60b089742761ee2f9429b25828f98e0f83f26c0ec5ca0c498,
random_frontier,7,51,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,52,True,1323.3422990649567,1322.4514196191788,0.000673657597217823,6000be39cbf0457ecb7e58435de49c39eed85bff7673d4a3e0b7d75d5f06e06c,
random_frontier,7,53,True,1323.3422990649567,1322.4514196191788,0.000673657597217823,6000be39cbf0457ecb7e58435de49c39eed85bff7673d4a3e0b7d75d5f06e06c,
random_frontier,7,54,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,55,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,56,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,57,True,1323.3251559204896,1322.4514196191788,0.0006606944409061426,de5efd5507b1cfd60b089742761ee2f9429b25828f98e0f83f26c0ec5ca0c498,
random_frontier,7,58,True,1322.5763872454152,1322.4514196191788,9.449695042287325e-05,8fca920ec53231ff3424c155d99b020e2d5d3234ad009382433a0f5bbe5a2f07,
random_frontier,7,59,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,60,True,1322.5632268387903,1322.4514196191788,8.454542673770843e-05,79eb1f2db5b5ce910addeb200fb18b0a56d4b96957e58c24a78fedc5e8458400,
random_frontier,7,61,True,1323.0762768445634,1322.4514196191788,0.0004724991906051023,f82cb9ee9d0a5522f04bb75846518d484eb83fff7deb8cd5b644a196f66c9d99,
random_frontier,7,62,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,63,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,64,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,65,True,1322.5632268387903,1322.4514196191788,8.454542673770843e-05,79eb1f2db5b5ce910addeb200fb18b0a56d4b96957e58c24a78fedc5e8458400,
random_frontier,7,66,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,67,True,1323.0560880014198,1322.4514196191788,0.00045723296392629676,9b14eb0cee4fd58570bdfd5b87f2ca9bf86faf04fcfdaf6cb968f0c60c5826ad,
random_frontier,7,68,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,69,True,1322.5430021740385,1322.4514196191788,6.925211278168705e-05,ac57551af07b9ac0719a0899eec7c4eeedbe64f5a994e698c55a87852fb8ba66,
random_frontier,7,70,True,1323.3251559204896,1322.4514196191788,0.0006606944409061426,de5efd5507b1cfd60b089742761ee2f9429b25828f98e0f83f26c0ec5ca0c498,
random_frontier,7,71,True,1323.0560880014198,1322.4514196191788,0.00045723296392629676,9b14eb0cee4fd58570bdfd5b87f2ca9bf86faf04fcfdaf6cb968f0c60c5826ad,
random_frontier,7,72,True,1322.905082309534,1322.4514196191788,0.0003430467717943834,769f45742abf42a222a23a30885cea9f1a680d646526da8793bcc465fe1a6e0d,
random_frontier,7,73,True,1322.671521944759,1322.4514196191788,0.00016643509342945118,f9cddb9b403f8bea7ea543c4589ee9c4a2891cbccab15c93769eee7df1bd9965,
random_frontier,7,74,True,1322.8001952394518,1322.4514196191788,0.0002637341645211291,ad78b76a591a8859036e76215383a0bc5a2f17132226042b014b04e785b1eb12,
random_frontier,7,75,True,1323.322110221813,1322.4514196191788,0.0006583913705390175,845e51ef4f101f4f1f83532d82e2186394b35878c66e3c7f3f1da76f7bec524f,
random_frontier,7,76,True,1323.322110221813,1322.4514196191788,0.0006583913705390175,845e51ef4f101f4f1f83532d82e2186394b35878c66e3c7f3f1da76f7bec524f,
random_frontier,7,77,True,1322.5632268387903,1322.4514196191788,8.454542673770843e-05,79eb1f2db5b5ce910addeb200fb18b0a56d4b96957e58c24a78fedc5e8458400,
random_frontier,7,78,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,79,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,80,True,1323.0762768445634,1322.4514196191788,0.0004724991906051023,f82cb9ee9d0a5522f04bb75846518d484eb83fff7deb8cd5b644a196f66c9d99,
random_frontier,7,81,True,1322.9510774865312,1322.4514196191788,0.0003778270112155122,a9391be510a2f4f7803cced1b07c08ab6a62873eec4e367e167c47a1b943ca7a,
random_frontier,7,82,True,1322.9084903454202,1322.4514196191788,0.0003456238312126999,ef43d53abe550d0df1df2d1c02972df4e486061a17b64ebeec0cb8578635ee38,
random_frontier,7,83,True,1322.5632268387903,1322.4514196191788,8.454542673770843e-05,79eb1f2db5b5ce910addeb200fb18b0a56d4b96957e58c24a78fedc5e8458400,
random_frontier,7,84,True,1322.8001952394518,1322.4514196191788,0.0002637341645211291,ad78b76a591a8859036e76215383a0bc5a2f17132226042b014b04e785b1eb12,
random_frontier,7,85,True,1322.5632268387903,1322.4514196191788,8.454542673770843e-05,79eb1f2db5b5ce910addeb200fb18b0a56d4b96957e58c24a78fedc5e8458400,
random_frontier,7,86,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,87,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,88,True,1323.0593725924998,1322.4514196191788,0.0004597166779072549,d090615e248cc1b8c95abd9d62ff8e6bf1262514e2655dd3777ece2484d1ee68,
random_frontier,7,89,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,90,True,1322.4514196191788,1322.4514196191788,0.0,2b9b184fbcfd27a51359d89063eb7effa03ed96664cdcd5c80d7a19f0e23a705,
random_frontier,7,91,True,1322.9510774865312,1322.4514196191788,0.0003778270112155122,a9391be510a2f4f7803cced1b07c08ab6a62873eec4e367e167c47a1b943ca7a,
random_frontier,7,92,True,1323.3422990649567,1322.4514196191788,0.000673657597217823,6000be39cbf0457ecb7e58435de49c39eed85bff7673d4a3e0b7d75d5f06e06c,
random_frontier,7,93,True,1322.8001952394518,1322.4514196191788,0.0002637341645211291,ad78b76a591a8859036e76215383a0bc5a2f17132226042b014b04e785b1eb12,
random_frontier,7,94,True,1323.322110221813,1322.4514196191788,0.0006583913705390175,845e51ef4f101f4f1f83532d82e2186394b35878c66e3c7f3f1da76f7bec524f,
random_frontier,7,95,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,96,True,1323.450499819875,1322.4514196191788,0.0007554759183395182,3b780759b65336da084b83d8237036c7dd834b9236f73725d247573919bf9e6f,
random_frontier,7,97,True,1323.3422990649567,1322.4514196191788,0.000673657597217823,6000be39cbf0457ecb7e58435de49c39eed85bff7673d4a3e0b7d75d5f06e06c,
random_frontier,7,98,True,1322.9084903454202,1322.4514196191788,0.0003456238312126999,ef43d53abe550d0df1df2d1c02972df4e486061a17b64ebeec0cb8578635ee38,
random_frontier,7,99,True,1323.3251559204896,1322.4514196191788,0.0006606944409061426,de5efd5507b1cfd60b089742761ee2f9429b25828f98e0f83f26c0ec5ca0c498,
random_frontier,12,0,True,1790.5442593892249,1789.5451791885284,0.0005582872186269475,f9f20c69d0cba1a0cb2f026cb34eeb5807464d7ca3df9fc1c181d3d41d25753e,
random_frontier,12,1,True,1790.044837055881,1789.5451791885284,0.00027920941765729735,ab41e6bccc0704cf1954c2df32a89262ab4f42d7bb2efa25acc78dbeebbe323a,
random_frontier,12,2,True,1790.3243490264308,1789.5451791885284,0.00043540104321685157,731c5a144fa756a3134884aaaf88c1110a50b03da823e4082b7bdc3bbd23fc3b,
random_frontier,12,3,True,1790.0022499147703,1789.5451791885284,0.0002554116719473763,4253a0138f60273908d4f0d136f17b5b28b9ca4851a86699db63c89aac643b52,
